id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,clean_desc,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1341028408508121089,Opoyi,,"High-quality trusted conversations around news and information, in 12 languages.",2019-01-13 18:33:22,10285,51,19,False,2020-12-21 14:31:02,The European Medicines Agency has approved the #PfizerBioNTech #COVID19 #vaccine with the #EuropeanUnion slated to… https://t.co/iLrAgkTfAI,"['PfizerBioNTech', 'COVID19', 'vaccine', 'EuropeanUnion']",TweetDeck,0,0,False,the european medicines agency has approved the #pfizerbiontech #covid #vaccine with the #europeanunion slated to https co ilragktfai,987,0.0,0.6295999884605408,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",the european medicines agency has approved the #pfizerbiontech #covid #vaccine with the #europeanunion slated to https co ilragktfai
1341017829403815941,Asiya Bakht,Singapore,Don't ask me why I am on Twitter. Comms @BBHBlacksheep. Ex @HavasGroup @CampaignAsia. Views are mine.,2009-07-07 04:27:02,1744,2571,6205,False,2020-12-21 13:49:00,So excited that the first shipment of  #PfizerBioNTech has arrived in Singapore.,['PfizerBioNTech'],Twitter for iPhone,0,0,False,so excited that the first shipment of #pfizerbiontech has arrived in singapore,988,0.0,0.37209999561309814,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",so excited that the first shipment of #pfizerbiontech has arrived in singapore
1341013306740498432,Harshvardhan Patel,"Abu Dhabi, United Arab Emirates","Embassy of India, Abu Dhabi | Diplomat | IIT Roorkee | IIT Delhi | Indian Foreign Service | Cricket | Badminton | Tweets Diplomacy, Positivity and Light Stuff",2016-10-07 06:47:55,2771,739,1171,False,2020-12-21 13:31:01,"So this is happening. Don’t know if the #PfizerBioNTech vaccine is geared for this new challenge.

Somehow the sayi… https://t.co/jij0olfHdg",['PfizerBioNTech'],Twitter for iPhone,0,2,False,so this is happening don know if the #pfizerbiontech vaccine is geared for this new challenge somehow the sayi https co jij olfhdg,989,0.0,0.5795999765396118,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",so this is happening don know if the #pfizerbiontech vaccine is geared for this new challenge somehow the sayi https co jij olfhdg
1341005503921442817,GlendaChong,Singapore 🇸🇬,Anchor & Correspondent @CNA | Best News Presenter Asian TV Awards🏆 | Most Trusted News Presenter Singapore 🏆 | BTS @ Instagram: @glenda.chong,2016-01-19 00:16:48,3121,600,561,False,2020-12-21 13:00:01,"BREAKING:
#Singapore 's 1st batch of #COVID19 #vaccines from #PfizerBioNTech have arrived at @ChangiAirport

pix… https://t.co/JXI9yfp1SB","['Singapore', 'COVID19', 'vaccines', 'PfizerBioNTech']",TweetDeck,6,17,False,breaking #singapore st batch of #covid #vaccines from #pfizerbiontech have arrived at changiairport pix https co jxi yfp sb,990,0.0,0.30720001459121704,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",breaking #singapore st batch of #covid #vaccines from #pfizerbiontech have arrived at changiairport pix https co jxi yfp sb
1341004240798531585,monika_dutt,Unama’ki,"Public health MD, Medical Officer of Health in NL, Family doc Ally Centre of Cape Breton, @CdnDrs4Medicare @Broadbent @capebretonymca, mother. Views my own.",2010-11-06 02:48:12,8734,6306,6765,False,2020-12-21 12:55:00,This is a great summary of evidence on the #PfizerBioNTech #COVID19 #vaccine; particularly helpful for primary care… https://t.co/3Mcsa2uL1f,"['PfizerBioNTech', 'COVID19', 'vaccine']",Twitter Web App,3,9,False,this is great summary of evidence on the #pfizerbiontech #covid #vaccine particularly helpful for primary care https co mcsa ul,991,4.0,0.3686999976634979,"thank, amp, time, scientist, work, already, great, team, nurse, let",this is great summary of evidence on the #pfizerbiontech #covid #vaccine particularly helpful for primary care https co mcsa ul
1341004016600428545,Nicole Osei,"Dallas, TX","@WBAP247NEWS Morning Drive Anchor/Reporter , @570KLIF Reporter, Fitness Enthusiast, Health Food Lover",2016-08-14 23:21:14,740,460,1244,False,2020-12-21 12:54:06,Moderna's #COVID19 vaccine joins Pfizer Biontech's vaccine in the battle against the pandemic. Millions of doses ar… https://t.co/ObE37FXc0s,['COVID19'],Twitter Web App,3,3,False,moderna #covid vaccine joins pfizer biontech vaccine in the battle against the pandemic millions of doses ar https co obe fxc,992,0.0,0.5336999893188477,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",moderna #covid vaccine joins pfizer biontech vaccine in the battle against the pandemic millions of doses ar https co obe fxc
1340996140737523712,Vijay Raj,"Bengaluru, India",businesses men,2014-11-12 07:00:29,136,741,135,False,2020-12-21 12:22:49,Is Pfizer’s COVID vaccine 💉 mfgd in China 🇨🇳? Can someone help me about this ? #Pfizervaccine #PfizerBioNTech… https://t.co/DUfGcNKvbU,"['Pfizervaccine', 'PfizerBioNTech']",Twitter for iPhone,1,0,False,is pfizer covid vaccine mfgd in china can someone help me about this #pfizervaccine #pfizerbiontech https co dufgcnkvbu,993,0.0,0.4893999993801117,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",is pfizer covid vaccine mfgd in china can someone help me about this #pfizervaccine #pfizerbiontech https co dufgcnkvbu
1340994665206575107,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,732441,423,931,True,2020-12-21 12:16:57,#NSTnation The National Pharmaceutical Regulatory Agency (#NPRA) has received an application to register the… https://t.co/AyDIFsCrGZ,"['NSTnation', 'NPRA']",TweetDeck,4,8,False,#nstnation the national pharmaceutical regulatory agency #npra has received an application to register the https co aydifscrgz,994,6.0,0.2092999964952469,"start, vaccinate, grateful, year, side_effect, agree, put, symptom, experience, leave",#nstnation the national pharmaceutical regulatory agency #npra has received an application to register the https co aydifscrgz
1340994217842266114,Joseph MD,"Texas, USA",Car enthusiast. iRacer. Foodie. Pediatrician. Hodgkins survivor. I sit at the kids table. Personal account. “Set the gearshift to the high gear of your soul”,2008-09-17 14:02:15,719,481,7648,False,2020-12-21 12:15:10,So many feelings #COVID19 #PfizerBioNTech https://t.co/K0UENY3KlA,"['COVID19', 'PfizerBioNTech']",Twitter for iPhone,0,3,False,so many feelings #covid #pfizerbiontech https co ueny kla,995,1.0,0.5486999750137329,"covid, get, today, dose, day, first, vaccination, many, shoot, second",so many feelings #covid #pfizerbiontech https co ueny kla
1340991592711266306,Ayah Galal,,Reporter/MMJ @WFSBNews | @QuinnipiacU alum | @CTSPJ board member | coffee enthusiast | CT born & raised | RTs & likes ≠ endorsements,2014-07-23 17:59:02,1323,1597,6691,False,2020-12-21 12:04:44,"JUST IN: @GovNedLamont has announced approval of Moderna’s vaccine. The governor says CT is expecting 63,300 doses… https://t.co/4hDtQ5b3Ap",,Twitter for iPhone,0,1,False,just in govnedlamont has announced approval of moderna vaccine the governor says ct is expecting doses https co hdtq ap,996,3.0,0.41999998688697815,"receive, say, make, first_dose, may, could, become, come, end, datum",just in govnedlamont has announced approval of moderna vaccine the governor says ct is expecting doses https co hdtq ap
1340986901852024832,eurotopics [en],Europe,"Our daily press review scans 500 media in 30 countries to bring you the opinions moving Europe. @eurotopics @eurotopics_fr @eurotopics_tr

Mod: @isonbek",2011-04-12 10:36:16,3968,1413,1311,False,2020-12-21 11:46:06,"The European Medicines Agency expected to approve the #PfizerBioNTech vaccine today.

Commentators ask what Europe… https://t.co/TmMFywuvkg",['PfizerBioNTech'],Buffer,0,0,False,the european medicines agency expected to approve the #pfizerbiontech vaccine today commentators ask what europe https co tmmfywuvkg,997,0.0,0.43130001425743103,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",the european medicines agency expected to approve the #pfizerbiontech vaccine today commentators ask what europe https co tmmfywuvkg
1340986816116256769,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",2009-09-17 16:45:16,1304,78,340,False,2020-12-21 11:45:45,"from #COVID19 to #COVID20 !
-
Rachel Shields-Carnley, a nurse at Ascension St. John, receives the #PfizerBioNTech… https://t.co/1eoy592IzM","['COVID19', 'COVID20', 'PfizerBioNTech']",TweetDeck,0,0,False,from #covid to #covid rachel shields carnley nurse at ascension st john receives the #pfizerbiontech https co eoy izm,998,0.0,0.3720000088214874,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",from #covid to #covid rachel shields carnley nurse at ascension st john receives the #pfizerbiontech https co eoy izm
1340985314244964352,Zeinobia is at home 🏡,Egypt,Egyptian Blogger / Journalist / Photographer. Just another talkative Egyptian RT is not Endorsement. My views do not represent my employer,2007-01-06 21:21:50,253731,5783,32523,False,2020-12-21 11:39:47,#Qatar authorizes emergency use for #PfizerBioNTech's #COVID19 #vaccine Ministry of Public Health Issues Emergency… https://t.co/VchI5LBbtf,"['Qatar', 'PfizerBioNTech', 'COVID19', 'vaccine']",24liveblog,0,0,False,#qatar authorizes emergency use for #pfizerbiontech #covid #vaccine ministry of public health issues emergency https co vchi lbbtf,999,0.0,0.5659999847412109,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#qatar authorizes emergency use for #pfizerbiontech #covid #vaccine ministry of public health issues emergency https co vchi lbbtf
1340979093886672898,Rebecca Dunkerley,"London, England",Head #Camden Integrated Adult Svcs #CamdenIAS @CNWLNHS @Proud2bOps #CNWLWomen • #Physio •🏳️‍🌈Ally • #BLM👊🏾• She/Her • Own Views • speak🇧🇷🇨🇱🇫🇷🇬🇧,2009-07-06 11:23:08,587,230,6347,False,2020-12-21 11:15:04,"And just like that 1 jab down, 1 to go! Thanks Dr Ammara Hughes for vaccinating me. Helping towards 70% target for… https://t.co/EndVSDcBeB",,Twitter for iPhone,1,20,False,and just like that jab down to go thanks dr ammara hughes for vaccinating me helping towards target for https co endvsdcbeb,1000,4.0,0.27300000190734863,"thank, amp, time, scientist, work, already, great, team, nurse, let",and just like that jab down to go thanks dr ammara hughes for vaccinating me helping towards target for https co endvsdcbeb
1340975300365193216,ECOMNEWSMED,,"L'actualité #économique, #politique et des #entreprises des pays de la #Méditerranée par @ecom_news. #UEMed @EcomnewsAfrique @EcomnewsMedia @ecom_news",2015-09-05 23:01:10,61989,5043,3931,False,2020-12-21 11:00:00,"#Tunisia: As part of the fight against #Covid19, the Ministry of Health has concluded an agreement with… https://t.co/qzRp9WfBqL","['Tunisia', 'Covid19']",TweetDeck,0,0,False,#tunisia as part of the fight against #covid the ministry of health has concluded an agreement with https co qzrp wfbql,1001,2.0,0.4948999881744385,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",#tunisia as part of the fight against #covid the ministry of health has concluded an agreement with https co qzrp wfbql
1340956844852994050,Igor Windisch,"Geneva, Switzerland","Crude Oil Analyst and Trader. Fundamentals, Technicals, Macro. No Quant. Do you tweak ?",2019-07-05 13:53:20,305,281,21658,False,2020-12-21 09:46:40,Anyone knows if the #PfizerBioNTech / #Moderna vaccines have any efficiency vs. this new #Variant ? #OOTT @markets,"['PfizerBioNTech', 'Moderna', 'Variant', 'OOTT']",Twitter Web App,0,1,False,anyone knows if the #pfizerbiontech #moderna vaccines have any efficiency vs this new #variant #oott markets,1002,0.0,0.4862000048160553,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",anyone knows if the #pfizerbiontech #moderna vaccines have any efficiency vs this new #variant #oott markets
1340954828495839234,Usmaan Hafiz,"Leyland, England","Independent Prescriber and Pharmacist at Kepple Lane Dispensary & Garstang Medical Practice 
#pharmacy 
@KLPharmacy 
https://t.co/igupi2oMQu",2011-05-23 15:33:19,584,887,7774,False,2020-12-21 09:38:39,"After weeks of preparation, reviewing PGDs, writing PSDs &amp; SOPs, webinars, meetings with vaccinators, not to mentio… https://t.co/oPBuEPpu58",,Twitter for Android,5,35,False,after weeks of preparation reviewing pgds writing psds amp sops webinars meetings with vaccinators not to mentio https co opbueppu,1003,2.0,0.5281999707221985,"give, need, pfizer, delay, question, trial, delivery, trust, malice, health",after weeks of preparation reviewing pgds writing psds amp sops webinars meetings with vaccinators not to mentio https co opbueppu
1340937349807652864,Millen,"Trissur, India","Thinker | Dreamer | Achiever , Digital freedom activist.",2009-07-16 13:34:43,55,144,86,False,2020-12-21 08:29:12,The #PfizerBioNTech    and #Moderna  vaccines induce an immune response only to the spike protein carried by the co… https://t.co/kQ47BXeEOs,"['PfizerBioNTech', 'Moderna']",Twitter Web App,0,0,False,the #pfizerbiontech and #moderna vaccines induce an immune response only to the spike protein carried by the co https co kq bxeeos,1004,5.0,0.34299999475479126,"good, see, also, well, believe, article, happen, read, change, test",the #pfizerbiontech and #moderna vaccines induce an immune response only to the spike protein carried by the co https co kq bxeeos
1340919364715995137,حسن سجواني 🇦🇪 Hassan Sajwani,"Dubai, United Arab Emirates","Hassan Sajwani an #Emirati tweets #news #tech business #counterTerrorism, politics, RTs not endorsements.Patriot #الله_ثم_الوطن_ثم_رئيس_الدولة Personal account",2011-12-08 17:40:27,95984,599,32762,True,2020-12-21 07:17:44,Oman to receive its first #PfizerBioNTech vaccine shipments next Wednesday- Al Arabiya,['PfizerBioNTech'],Twitter for iPhone,3,58,False,oman to receive its first #pfizerbiontech vaccine shipments next wednesday al arabiya,1005,0.0,0.36010000109672546,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",oman to receive its first #pfizerbiontech vaccine shipments next wednesday al arabiya
1340911986880626688,The Daily Star,Bangladesh,"Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.",2009-09-27 08:54:28,855158,80,481,True,2020-12-21 06:48:25,"#Qatar's Ministry of Public Health approved on Sunday the Pfizer and BioNTech #Covid_19 vaccine for emergency use,… https://t.co/dS6aaRnCVG","['Qatar', 'Covid_19']",Twitter for Android,0,12,False,#qatar ministry of public health approved on sunday the pfizer and biontech #covid vaccine for emergency use https co ds aarncvg,1006,0.0,0.5112000107765198,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#qatar ministry of public health approved on sunday the pfizer and biontech #covid vaccine for emergency use https co ds aarncvg
